"Model","NodeName","ModelHub","NodeTitle","NodeDescription","NodeLabels","Continuous","Nstates","StateName","StateTitle","StateDescription","StateValue","LowerBound","UpperBound","","","","","","","","","","","",""
"Tetherball","ApplicableAgent","NA","Agent Type","","Observable,pnodes","FALSE","2","TRUE","","","1","NA","NA","","","","","","","","","","","",""
"Tetherball","ApplicableAgent","","","","","NA","NA","FALSE","","","0","NA","NA","","","","","","","","","","","",""
"Tetris","TrophyLevel","NA","Level solving status","","Observable,pnodes","FALSE","3","Gold","","","2","NA","NA","","","","","","","","","","","",""
"Tetris","TrophyLevel","","","","","NA","NA","Silver","","","1","NA","NA","","","","","","","","","","","",""
"Tetris","TrophyLevel","","","","","NA","NA","None","","","0","NA","NA","","","","","","","","","","","",""
"Tetris","Duration","NA","Duration to solve level","","Observable,pnodes","TRUE","4","Q1","","","","0","30.19","","","","","","","","","","","",""
"Tetris","Duration","","","","","NA","NA","Q2","","","","30.19","67.037","","","","","","","","","","","",""
"Tetris","Duration","","","","","NA","NA","Q3","","","","67.037","154.893","","","","","","","","","","","",""
"Tetris","Duration","","","","","NA","NA","Q4","","","","154.893","Inf","","","","","","","","","","","",""
"Tetris","NumberAttempts","NA","Number of attempts","","Observable,pnodes","TRUE","4","one","","","","0.1","1.1","","","","","","","","","","","",""
"Tetris","NumberAttempts","","","","","NA","NA","two","","","","1.1","2.1","","","","","","","","","","","",""
"Tetris","NumberAttempts","","","","","NA","NA","three_four","","","","2.1","4.1","","","","","","","","","","","",""
"Tetris","NumberAttempts","","","","","NA","NA","more_than_four","","","","4.1","Inf","","","","","","","","","","","",""
"Tetris","ApplicableAgent","NA","Agent Type","","Observable,pnodes","FALSE","2","TRUE","","","1","NA","NA","","","","","","","","","","","",""
"Tetris","ApplicableAgent","","","","","NA","NA","FALSE","","","0","NA","NA","","","","","","","","","","","",""
"ThinkAhead","TrophyLevel","NA","Level solving status","","Observable,pnodes","FALSE","3","Gold","","","2","NA","NA","","","","","","","","","","","",""
"ThinkAhead","TrophyLevel","","","","","NA","NA","Silver","","","1","NA","NA","","","","","","","","","","","",""
"ThinkAhead","TrophyLevel","","","","","NA","NA","None","","","0","NA","NA","","","","","","","","","","","",""
"ThinkAhead","Duration","NA","Duration to solve level","","Observable,pnodes","TRUE","4","Q1","","","","0","30.19","","","","","","","","","","","",""
"ThinkAhead","Duration","","","","","NA","NA","Q2","","","","30.19","67.037","","","","","","","","","","","",""
"ThinkAhead","Duration","","","","","NA","NA","Q3","","","","67.037","154.893","","","","","","","","","","","",""
"ThinkAhead","Duration","","","","","NA","NA","Q4","","","","154.893","Inf","","","","","","","","","","","",""
"ThinkAhead","NumberAttempts","NA","Number of attempts","","Observable,pnodes","TRUE","4","one","","","","0.1","1.1","","","","","","","","","","","",""
"ThinkAhead","NumberAttempts","","","","","NA","NA","two","","","","1.1","2.1","","","","","","","","","","","",""
"ThinkAhead","NumberAttempts","","","","","NA","NA","three_four","","","","2.1","4.1","","","","","","","","","","","",""
"ThinkAhead","NumberAttempts","","","","","NA","NA","more_than_four","","","","4.1","Inf","","","","","","","","","","","",""
"ThinkAhead","ApplicableAgent","NA","Agent Type","","Observable,pnodes","FALSE","2","TRUE","","","1","NA","NA","","","","","","","","","","","",""
"ThinkAhead","ApplicableAgent","","","","","NA","NA","FALSE","","","0","NA","NA","","","","","","","","","","","",""
"ThroughtheCracks","TrophyLevel","NA","Level solving status","","Observable,pnodes","FALSE","3","Gold","","","2","NA","NA","","","","","","","","","","","",""
"ThroughtheCracks","TrophyLevel","","","","","NA","NA","Silver","","","1","NA","NA","","","","","","","","","","","",""
"ThroughtheCracks","TrophyLevel","","","","","NA","NA","None","","","0","NA","NA","","","","","","","","","","","",""
"ThroughtheCracks","Duration","NA","Duration to solve level","","Observable,pnodes","TRUE","4","Q1","","","","0","28.251","","","","","","","","","","","",""
"ThroughtheCracks","Duration","","","","","NA","NA","Q2","","","","28.251","47.016","","","","","","","","","","","",""
"ThroughtheCracks","Duration","","","","","NA","NA","Q3","","","","47.016","78.197","","","","","","","","","","","",""
"ThroughtheCracks","Duration","","","","","NA","NA","Q4","","","","78.197","Inf","","","","","","","","","","","",""
"ThroughtheCracks","NumberAttempts","NA","Number of attempts","","Observable,pnodes","TRUE","4","one","","","","0.1","1.1","","","","","","","","","","","",""
"ThroughtheCracks","NumberAttempts","","","","","NA","NA","two","","","","1.1","2.1","","","","","","","","","","","",""
"ThroughtheCracks","NumberAttempts","","","","","NA","NA","three_four","","","","2.1","4.1","","","","","","","","","","","",""
"ThroughtheCracks","NumberAttempts","","","","","NA","NA","more_than_four","","","","4.1","Inf","","","","","","","","","","","",""
"ThroughtheCracks","ApplicableAgent","NA","Agent Type","","Observable,pnodes","FALSE","2","TRUE","","","1","NA","NA","","","","","","","","","","","",""
"ThroughtheCracks","ApplicableAgent","","","","","NA","NA","FALSE","","","0","NA","NA","","","","","","","","","","","",""
"TimingisEverything","TrophyLevel","NA","Level solving status","","Observable,pnodes","FALSE","3","Gold","","","2","NA","NA","","","","","","","","","","","",""
"TimingisEverything","TrophyLevel","","","","","NA","NA","Silver","","","1","NA","NA","","","","","","","","","","","",""
"TimingisEverything","TrophyLevel","","","","","NA","NA","None","","","0","NA","NA","","","","","","","","","","","",""
"TimingisEverything","Duration","NA","Duration to solve level","","Observable,pnodes","TRUE","4","Q1","","","","0","40.562","","","","","","","","","","","",""
"TimingisEverything","Duration","","","","","NA","NA","Q2","","","","40.562","111.084","","","","","","","","","","","",""
"TimingisEverything","Duration","","","","","NA","NA","Q3","","","","111.084","169.664","","","","","","","","","","","",""
"TimingisEverything","Duration","","","","","NA","NA","Q4","","","","169.664","Inf","","","","","","","","","","","",""
"TimingisEverything","NumberAttempts","NA","Number of attempts","","Observable,pnodes","TRUE","4","one","","","","0.1","1.1","","","","","","","","","","","",""
"TimingisEverything","NumberAttempts","","","","","NA","NA","two","","","","1.1","2.1","","","","","","","","","","","",""
"TimingisEverything","NumberAttempts","","","","","NA","NA","three_four","","","","2.1","4.1","","","","","","","","","","","",""
"TimingisEverything","NumberAttempts","","","","","NA","NA","more_than_four","","","","4.1","Inf","","","","","","","","","","","",""
"TimingisEverything","ApplicableAgent","NA","Agent Type","","Observable,pnodes","FALSE","2","TRUE","","","1","NA","NA","","","","","","","","","","","",""
"TimingisEverything","ApplicableAgent","","","","","NA","NA","FALSE","","","0","NA","NA","","","","","","","","","","","",""
"Topspin","TrophyLevel","NA","Level solving status","","Observable,pnodes","FALSE","3","Gold","","","2","NA","NA","","","","","","","","","","","",""
"Topspin","TrophyLevel","","","","","NA","NA","Silver","","","1","NA","NA","","","","","","","","","","","",""
"Topspin","TrophyLevel","","","","","NA","NA","None","","","0","NA","NA","","","","","","","","","","","",""
"Topspin","Duration","NA","Duration to solve level","","Observable,pnodes","TRUE","4","Q1","","","","0","30.19","","","","","","","","","","","",""
"Topspin","Duration","","","","","NA","NA","Q2","","","","30.19","67.037","","","","","","","","","","","",""
"Topspin","Duration","","","","","NA","NA","Q3","","","","67.037","154.893","","","","","","","","","","","",""
"Topspin","Duration","","","","","NA","NA","Q4","","","","154.893","Inf","","","","","","","","","","","",""
"Topspin","NumberAttempts","NA","Number of attempts","","Observable,pnodes","TRUE","4","one","","","","0.1","1.1","","","","","","","","","","","",""
"Topspin","NumberAttempts","","","","","NA","NA","two","","","","1.1","2.1","","","","","","","","","","","",""
"Topspin","NumberAttempts","","","","","NA","NA","three_four","","","","2.1","4.1","","","","","","","","","","","",""
"Topspin","NumberAttempts","","","","","NA","NA","more_than_four","","","","4.1","Inf","","","","","","","","","","","",""
"Topspin","ApplicableAgent","NA","Agent Type","","Observable,pnodes","FALSE","2","TRUE","","","1","NA","NA","","","","","","","","","","","",""
"Topspin","ApplicableAgent","","","","","NA","NA","FALSE","","","0","NA","NA","","","","","","","","","","","",""
"Tricky","TrophyLevel","NA","Level solving status","","Observable,pnodes","FALSE","3","Gold","","","2","NA","NA","","","","","","","","","","","",""
"Tricky","TrophyLevel","","","","","NA","NA","Silver","","","1","NA","NA","","","","","","","","","","","",""
"Tricky","TrophyLevel","","","","","NA","NA","None","","","0","NA","NA","","","","","","","","","","","",""
"Tricky","Duration","NA","Duration to solve level","","Observable,pnodes","TRUE","4","Q1","","","","0","30.19","","","","","","","","","","","",""
"Tricky","Duration","","","","","NA","NA","Q2","","","","30.19","67.037","","","","","","","","","","","",""
"Tricky","Duration","","","","","NA","NA","Q3","","","","67.037","154.893","","","","","","","","","","","",""
"Tricky","Duration","","","","","NA","NA","Q4","","","","154.893","Inf","","","","","","","","","","","",""
"Tricky","NumberAttempts","NA","Number of attempts","","Observable,pnodes","TRUE","4","one","","","","0.1","1.1","","","","","","","","","","","",""
"Tricky","NumberAttempts","","","","","NA","NA","two","","","","1.1","2.1","","","","","","","","","","","",""
"Tricky","NumberAttempts","","","","","NA","NA","three_four","","","","2.1","4.1","","","","","","","","","","","",""
"Tricky","NumberAttempts","","","","","NA","NA","more_than_four","","","","4.1","Inf","","","","","","","","","","","",""
"Tricky","ApplicableAgent","NA","Agent Type","","Observable,pnodes","FALSE","2","TRUE","","","1","NA","NA","","","","","","","","","","","",""
"Tricky","ApplicableAgent","","","","","NA","NA","FALSE","","","0","NA","NA","","","","","","","","","","","",""
"TrunkSlide","TrophyLevel","NA","Level solving status","","Observable,pnodes","FALSE","3","Gold","","","2","NA","NA","","","","","","","","","","","",""
"TrunkSlide","TrophyLevel","","","","","NA","NA","Silver","","","1","NA","NA","","","","","","","","","","","",""
"TrunkSlide","TrophyLevel","","","","","NA","NA","None","","","0","NA","NA","","","","","","","","","","","",""
"TrunkSlide","Duration","NA","Duration to solve level","","Observable,pnodes","TRUE","4","Q1","","","","0","30.19","","","","","","","","","","","",""
"TrunkSlide","Duration","","","","","NA","NA","Q2","","","","30.19","67.037","","","","","","","","","","","",""
"TrunkSlide","Duration","","","","","NA","NA","Q3","","","","67.037","154.893","","","","","","","","","","","",""
"TrunkSlide","Duration","","","","","NA","NA","Q4","","","","154.893","Inf","","","","","","","","","","","",""
"TrunkSlide","NumberAttempts","NA","Number of attempts","","Observable,pnodes","TRUE","4","one","","","","0.1","1.1","","","","","","","","","","","",""
"TrunkSlide","NumberAttempts","","","","","NA","NA","two","","","","1.1","2.1","","","","","","","","","","","",""
"TrunkSlide","NumberAttempts","","","","","NA","NA","three_four","","","","2.1","4.1","","","","","","","","","","","",""
"TrunkSlide","NumberAttempts","","","","","NA","NA","more_than_four","","","","4.1","Inf","","","","","","","","","","","",""
"TrunkSlide","ApplicableAgent","NA","Agent Type","","Observable,pnodes","FALSE","2","TRUE","","","1","NA","NA","","","","","","","","","","","",""
"TrunkSlide","ApplicableAgent","","","","","NA","NA","FALSE","","","0","NA","NA","","","","","","","","","","","",""
"Tube","TrophyLevel","NA","Level solving status","","Observable,pnodes","FALSE","3","Gold","","","2","NA","NA","","","","","","","","","","","",""
"Tube","TrophyLevel","","","","","NA","NA","Silver","","","1","NA","NA","","","","","","","","","","","",""
"Tube","TrophyLevel","","","","","NA","NA","None","","","0","NA","NA","","","","","","","","","","","",""
"Tube","Duration","NA","Duration to solve level","","Observable,pnodes","TRUE","4","Q1","","","","0","30.19","","","","","","","","","","","",""
"Tube","Duration","","","","","NA","NA","Q2","","","","30.19","67.037","","","","","","","","","","","",""
"Tube","Duration","","","","","NA","NA","Q3","","","","67.037","154.893","","","","","","","","","","","",""
"Tube","Duration","","","","","NA","NA","Q4","","","","154.893","Inf","","","","","","","","","","","",""
"Tube","NumberAttempts","NA","Number of attempts","","Observable,pnodes","TRUE","4","one","","","","0.1","1.1","","","","","","","","","","","",""
"Tube","NumberAttempts","","","","","NA","NA","two","","","","1.1","2.1","","","","","","","","","","","",""
"Tube","NumberAttempts","","","","","NA","NA","three_four","","","","2.1","4.1","","","","","","","","","","","",""
"Tube","NumberAttempts","","","","","NA","NA","more_than_four","","","","4.1","Inf","","","","","","","","","","","",""
"Tube","ApplicableAgent","NA","Agent Type","","Observable,pnodes","FALSE","2","TRUE","","","1","NA","NA","","","","","","","","","","","",""
"Tube","ApplicableAgent","","","","","NA","NA","FALSE","","","0","NA","NA","","","","","","","","","","","",""
"UltimatePinball","TrophyLevel","NA","Level solving status","","Observable,pnodes","FALSE","3","Gold","","","2","NA","NA","","","","","","","","","","","",""
"UltimatePinball","TrophyLevel","","","","","NA","NA","Silver","","","1","NA","NA","","","","","","","","","","","",""
"UltimatePinball","TrophyLevel","","","","","NA","NA","None","","","0","NA","NA","","","","","","","","","","","",""
"UltimatePinball","Duration","NA","Duration to solve level","","Observable,pnodes","TRUE","4","Q1","","","","0","72.595","","","","","","","","","","","",""
"UltimatePinball","Duration","","","","","NA","NA","Q2","","","","72.595","153.77","","","","","","","","","","","",""
"UltimatePinball","Duration","","","","","NA","NA","Q3","","","","153.77","299.043","","","","","","","","","","","",""
